8130 Disks 
-1.087500e+01 1.087500e+01
-1.087500e+01 1.087500e+01
-1.062500e+01 1.062500e+01
rcylinder(0.9,0.5) -4.058478e+00 -2.830365e+00 8.848774e+00 -7.770349e-01 -2.139232e-01 -5.919912e-01 2.644192e-01 -9.644068e-01 1.429250e-03 -5.712261e-01 -1.554232e-01 8.059431e-01 7.601191e-01 3.858965e-01 1.746512e-01 
rcylinder(0.9,0.5) 6.257423e-01 -3.541809e+00 8.762169e+00 -4.572479e-01 8.564232e-01 -2.397155e-01 5.220156e-01 4.766819e-01 7.073006e-01 7.200167e-01 1.982765e-01 -6.650281e-01 7.215511e-01 2.519849e-01 3.014747e-01 
rcylinder(0.9,0.5) -2.872145e-01 -2.917618e+00 8.587059e+00 7.704478e-01 1.404944e-02 6.373482e-01 1.472444e-01 -9.766461e-01 -1.564652e-01 6.202655e-01 2.143943e-01 -7.545236e-01 7.070451e-01 3.417611e-01 2.209288e-01 
rcylinder(0.9,0.5) -1.752406e+00 -3.714853e+00 8.165529e+00 2.385027e-01 8.804777e-01 4.097261e-01 -8.160584e-01 4.104219e-01 -4.069430e-01 -5.264648e-01 -2.373034e-01 8.164079e-01 6.864269e-01 4.261817e-01 1.652329e-01 
rcylinder(0.9,0.5) 2.762548e+00 -4.745317e+00 8.200658e+00 2.251591e-01 -7.485761e-01 -6.236482e-01 7.432241e-01 5.458512e-01 -3.868647e-01 6.300169e-01 -3.764043e-01 6.792632e-01 5.612361e-01 3.329848e-01 2.886631e-01 
rcylinder(0.9,0.5) 1.722638e+00 -4.884119e+00 8.138870e+00 3.709597e-01 -9.213141e-01 1.164869e-01 -4.321547e-01 -2.822928e-01 -8.564771e-01 8.219678e-01 2.673782e-01 -5.028696e-01 6.593596e-01 1.602290e-01 4.474174e-01 
rcylinder(0.9,0.5) -3.582349e+00 -5.406988e+00 8.295955e+00 -8.540360e-01 2.432980e-01 -4.598137e-01 6.627644e-02 -8.258033e-01 -5.600502e-01 -5.159748e-01 -5.087779e-01 6.891408e-01 4.420999e-01 4.356227e-01 2.797733e-01 
rcylinder(0.9,0.5) 1.227840e+00 -5.173716e+00 8.291524e+00 -3.585857e-01 5.417282e-01 -7.602282e-01 -1.327642e-01 7.765133e-01 6.159552e-01 9.240076e-01 3.218037e-01 -2.065244e-01 6.103766e-01 6.839318e-02 7.141280e-01 
rcylinder(0.9,0.5) -1.343741e+00 -6.000023e+00 8.577162e+00 -7.690379e-01 5.226801e-01 3.679486e-01 6.085687e-01 4.226401e-01 6.715799e-01 1.955116e-01 7.403924e-01 -6.431129e-01 2.336468e-01 7.240396e-01 3.211983e-01 
rcylinder(0.9,0.5) -1.888835e+00 -5.781330e+00 8.552369e+00 6.463234e-01 7.288872e-01 2.258086e-01 5.256821e-01 -2.108169e-01 -8.241447e-01 -5.531043e-01 6.513676e-01 -5.194189e-01 3.137692e-01 4.022062e-01 4.325230e-01 
